Transaction ID,Date,Weekday,Month,Category,Amount,Transaction Type,Payment Method,Merchant,User ID
7ac7a58c-812d-404a-a714-f586d47db062,2024-04-19,4,4,Utilities,199.05,Income,Credit Card,Weber Group,86efdd8a-1303-4763-af8a-ac23ae5c5b42
7a933df3-dce9-4bd6-b0ba-7b533bf4d77c,2024-08-21,2,8,Rent,1572.7,Expense,Credit Card,Drake-Wagner,2a7a3743-21f8-4a46-8efd-233867be9f12
9d02bf2d-c057-421d-a387-c0311cd9fbcb,2024-04-04,3,4,Rent,732.06,Income,Credit Card,"Johnston, Lopez and Jenkins",d7989b0c-ab63-4107-a975-cae658376f86
336699b3-71e8-4c19-b754-2574b459e0ea,2024-08-22,3,8,Transport,372.61,Income,Debit Card,Hughes and Sons,42ab75de-1b47-4265-9696-ef1e74d7a542
f7cd0ea2-2c67-4fea-ac0a-29b11d20d2cf,2024-01-21,6,1,Shopping,983.18,Income,Credit Card,Wagner-Gill,e59a2d7a-4f03-4a3d-b5b3-706b0993f014
9de103a6-a4d1-4047-a6df-16527695304e,2024-06-04,1,6,Dining,69.3,Expense,Cash,Levy-Richardson,d76512dd-1726-4478-b575-0c90c023eca3
10e27cc2-99dc-417e-90a9-9d8b58edc9df,2024-03-23,5,3,Transport,140.71,Income,Bank Transfer,Taylor Group,c840888a-2bcb-4057-81c3-dd5fd92bf054
7433bd01-a19f-4963-947f-05f6d21277ab,2024-01-20,5,1,Dining,732.46,Expense,Credit Card,"Oneill, Hernandez and Williams",c222a735-91f2-4389-82d8-e38966e3eac1
4398a63b-ee41-4dfc-a6cb-1fa0677f812c,2024-06-26,2,6,Dining,928.62,Income,Debit Card,Woods-Walsh,c9a0a5c4-73dc-45cb-9e2c-8cf5cfdf6cca
15dc8c18-56e6-4df5-abe8-afdae474b31f,2024-02-04,6,2,Health,32.54,Expense,Cash,"Mills, Contreras and Larson",9ea419e5-d821-4b24-827b-e5688f605e1d
8a7390e7-f413-443f-ae1b-e05cbf7b8007,2024-06-23,6,6,Dining,735.04,Income,Cash,"Lucas, Mccormick and Rodriguez",ff27e8e9-b985-4fa7-a2a3-24c363f3d14f
82684269-306c-4e33-975a-b7c33c2395b0,2024-04-26,4,4,Rent,1229.39,Expense,Credit Card,"Hayes, Jackson and Davis",1e67f970-7542-48fa-b931-eaa861be7cde
00720fe8-b2b3-4b64-8cf1-5d6cb3dff2ae,2024-05-05,6,5,Utilities,84.96,Income,Bank Transfer,"Moore, Davis and Smith",33394432-935f-4821-b1b7-4b6c12cead13
47fbd11e-9cd6-4d98-b565-77c08ea725bb,2024-09-12,3,9,Entertainment,418.25,Expense,Debit Card,"Scott, Mckee and Gregory",9e19e1bf-dfd6-4104-8945-0299f2d3ca9f
789b00f9-e1a4-43c7-80e1-07b8f085429f,2024-06-08,5,6,Transport,370.74,Income,Bank Transfer,Weiss and Sons,5548d5b8-caf0-4bac-a8e5-b44cee4dd35a
a6b08407-0d43-4f71-bf06-6308e8e7656d,2024-04-29,0,4,Transport,822.63,Expense,Bank Transfer,"Gray, Ford and Brown",631ad1c6-8753-4734-8fdd-6e56eb851b88
e0bd1f56-1a4e-4d0d-bbb9-2d9306ceeb95,2024-07-28,6,7,Transport,875.22,Income,Credit Card,"Jones, Rowe and Johnson",94d90072-be3f-4aa8-b781-860b3db95241
d1bc2822-9605-40ca-850c-a2dd65db89a5,2024-08-26,0,8,Groceries,45.11,Income,Cash,Moore LLC,9ed97e97-beb5-4748-b5e6-4c27fb70133b
d574ef48-9fc8-4ac8-8f47-ea34b09e4805,2024-06-06,3,6,Entertainment,879.97,Expense,Credit Card,"Jackson, Rose and Martin",5fb851d0-9723-4878-9de2-14c476164ac8
fa61396d-c54d-4bd6-bc00-99a0f16b2fd3,2024-06-03,0,6,Rent,1139.14,Income,Debit Card,Weber PLC,97d3c23b-57e4-43f5-82b8-ecd892b2a726
a928cd0a-1240-42da-a225-e39d1101b79c,2024-07-24,2,7,Entertainment,567.56,Income,Bank Transfer,Carter and Sons,46c80fa1-2eaa-4b89-8ccf-949bba6618e9
84c26eb2-9e89-4443-b81e-0e979e1fdece,2024-02-29,3,2,Rent,639.59,Expense,Credit Card,Nixon Inc,4561f0f0-a085-473e-905e-393bedf2e219
d625bd6e-ac04-44af-ab4f-1ee415a2ca6c,2024-04-23,1,4,Groceries,66.42,Expense,Credit Card,"Yang, Ford and Smith",a94dbe6a-4854-43b7-8404-119025233ff4
b8c1e083-165c-4c97-9a95-f248ee320af1,2024-03-04,0,3,Utilities,328.8,Income,Credit Card,Roberts-Adams,3dfd9553-d5e9-4f59-a124-d39ab2825bed
de145448-9616-4689-a3fb-443d8500f0dc,2024-06-13,3,6,Groceries,109.3,Income,Bank Transfer,Baker LLC,7fd5796e-681d-4cf4-a86d-d3df5444fbee
92400f20-f753-41c4-8f64-a8a6d04f13f1,2024-07-15,0,7,Rent,1679.26,Income,Bank Transfer,Morgan-Holt,4e15a0c5-3b4c-464f-b87a-6fe685af6d33
2d0ec86f-3c00-4418-969f-27f029a6467d,2024-03-11,0,3,Utilities,134.79,Income,Bank Transfer,Delacruz LLC,8202f1f1-8817-4f7f-bca8-5c4b1161a298
2ebc20cf-b9d2-4297-9ca7-867d02e45130,2024-02-04,6,2,Health,312.14,Income,Credit Card,Ray-Adams,94441fbf-a96b-4958-aa20-e97ef122fed3
f08a2784-90f2-425b-9991-9d0a7b10548a,2024-04-22,0,4,Dining,835.57,Income,Cash,"Jackson, Tran and James",cb7f0704-a483-4757-bdc8-305f88b2fb8c
b7c46686-8002-43d7-bd9a-22b859ed66fb,2024-04-29,0,4,Groceries,41.62,Expense,Cash,Norman-Thompson,c0bfa0ad-f68f-45c3-97b2-909aa08be0bd
1c4680a1-05d2-4431-8bff-3f00bb30fe9d,2024-08-15,3,8,Groceries,23.18,Expense,Debit Card,"Scott, Proctor and Cannon",9e6c7ec2-2692-4c9a-b9a8-187b33341697
0be79750-90de-42dc-a768-20cab1b3600d,2024-03-20,2,3,Health,840.61,Income,Debit Card,Stephenson Group,7043780b-345b-4642-9ab0-06cb23f0ff41
080a85a9-7ee4-40e8-84e3-9570f548c423,2024-07-16,1,7,Transport,734.53,Expense,Debit Card,"Decker, Martinez and Franklin",1eb41324-c8f3-4af1-804e-89daa88fd31d
e5a57816-39b1-465e-bf87-0760d45d2678,2024-06-04,1,6,Rent,872.11,Income,Credit Card,Sanchez-Cannon,bd308044-c6a0-49a1-a34b-a272b46f1e1f
0b8f40cb-dec7-49ca-8e81-8ce015ef43cb,2024-11-09,5,11,Entertainment,230.77,Expense,Cash,"Roach, Miranda and Warner",43f8d5d0-d599-4654-bfa7-a0bc845cf871
fa2bb7ac-c7e0-4520-8684-5e4fc5859d1e,2024-02-18,6,2,Health,486.63,Income,Bank Transfer,Frazier-Allison,34cdaeba-aaf6-4335-8181-f50b08bdc7a7
a9adfd8f-1506-4969-be9e-9ab28d3a8cb9,2024-05-11,5,5,Health,555.92,Income,Credit Card,"Villarreal, Anderson and Sanders",06d0e8a6-8444-4b34-8e3e-38c9acc81d7c
e914fbc5-e970-4cec-bfc3-184ce88c116f,2024-07-20,5,7,Health,939.69,Expense,Credit Card,Medina-Smith,05e48da5-611d-4121-a6c3-b25c56dec5d4
c641f073-42ee-4834-a28e-cc4e850343ea,2024-06-02,6,6,Groceries,132.1,Expense,Credit Card,Hall Ltd,ad85276c-999f-4797-b89b-78b382d0331b
3d854baf-c6f5-4b24-a5c3-f0ffb9d75d9b,2024-10-16,2,10,Shopping,657.48,Income,Bank Transfer,Buchanan LLC,64eee3b0-ee46-4d8d-a020-645584c6b05d
428ce903-4953-4138-aad8-3c05a9644d15,2024-06-01,5,6,Utilities,396.45,Income,Cash,Martinez Inc,93980ee2-1829-420a-82c5-ec5ef9d824a5
bb623e84-ddc3-4d4a-bc6e-559bf684b8a6,2024-05-06,0,5,Rent,1447.26,Expense,Debit Card,"Burke, Hughes and Freeman",47d10e56-6b4a-436d-ade1-b64666ece996
7d644acc-7886-4733-a8e8-0e1c3af1167b,2024-02-14,2,2,Dining,207.0,Income,Credit Card,Butler PLC,cacf185e-f29a-4e8b-a81f-1583f26c7dc4
39ebc1b2-c77a-4c16-a402-a96c3812a641,2024-08-08,3,8,Shopping,808.02,Expense,Credit Card,Glover-Anderson,0a34e19e-458f-43dc-b2b8-527ec2fe6295
fe0bf493-afdd-4d1d-93bc-feb7fbdc4945,2024-09-08,6,9,Groceries,132.81,Income,Bank Transfer,Murphy-Barker,67bbe023-9d60-4cde-9982-e9a7e32e4ba2
7288e08f-21c5-4877-bdc7-75b3bcdb0411,2024-11-10,6,11,Groceries,116.11,Expense,Cash,Odonnell-Miller,20b0233e-d4bc-4f77-aeb2-ad192d161323
2d515988-4348-4490-9b5f-7a8e9ac0c094,2024-08-17,5,8,Dining,248.1,Income,Cash,"Parrish, Watkins and Dixon",76f4fb1f-3c01-437c-9d53-9650f0c93012
56bc1127-bdac-4b0a-854e-d7517fe7ea61,2024-08-17,5,8,Shopping,378.0,Income,Debit Card,Reed-Diaz,cab0a6ba-29ca-4fd8-a802-581f9a22a21d
60d9dd26-a32b-46a3-8fe3-7c920883bd5f,2024-03-18,0,3,Health,900.28,Income,Debit Card,Barnes Inc,c565b841-d4fb-418e-996a-313a4d33e5dd
ce2c4623-d318-4337-9e55-aafd4a615c0b,2024-09-24,1,9,Utilities,374.73,Income,Debit Card,Odom-Riley,c871c318-dfb7-4a6d-aa96-9cace2196279
d5a47906-cb4f-4702-88c9-c3c50b014be2,2024-10-14,0,10,Dining,982.74,Expense,Credit Card,Perez-Gomez,a3d5c10b-291b-4632-90b7-575e3acf8a1e
a4e27ba3-6dbd-46dd-b321-4dd039302fb2,2024-05-10,4,5,Transport,141.24,Income,Cash,"Lewis, Hatfield and Moore",8a349655-8c50-4d6e-af86-d6c96daef116
440ea393-390b-49cf-9537-27d888e4d0ab,2024-05-05,6,5,Rent,1030.62,Expense,Bank Transfer,"Padilla, Foley and Townsend",50ca9c29-31e8-4856-a3b8-1788169a8a27
465da65d-6b56-4ff2-af74-d45696260730,2024-02-27,1,2,Dining,215.43,Expense,Credit Card,"Miller, James and Torres",8b365e4c-18e0-40ef-9b97-543fe080faf6
5aaf415a-d5c1-496c-adca-58f7c44285de,2024-01-30,1,1,Transport,298.48,Income,Bank Transfer,Mercer-Morales,34a610e8-a96d-499c-93c4-153f1cb5614f
a7a4ccb8-4051-46f1-a721-ae34ff13a10f,2024-04-29,0,4,Transport,104.41,Expense,Bank Transfer,"Martinez, Simon and Torres",71a24ad0-f820-4c7a-9d20-fda29a15ae05
370dac93-9d53-44fd-a4b5-81f6f5d6413b,2024-02-19,0,2,Utilities,202.56,Expense,Debit Card,Gray-Hamilton,3416c6ec-0ae9-469d-8606-68d0f5f49361
7a508644-d454-41eb-80e6-329fab474c82,2024-10-15,1,10,Groceries,165.33,Expense,Debit Card,Nelson Ltd,de02b7e9-f91a-423a-a497-a739b553bfb9
0553572a-b149-4455-90bf-ca627f55a5fa,2024-10-11,4,10,Dining,862.03,Expense,Credit Card,Lopez-Koch,3919da28-24c6-4465-a585-f6be81126e0c
88ced7cb-85de-4dd2-8bad-0c47ae69bee7,2024-03-17,6,3,Shopping,476.33,Income,Cash,"Yu, Garrison and Melton",040fcc81-10e6-4883-ae3a-0e930f14c3e8
b89a530d-9a83-42df-9cff-6628287c56e4,2024-09-26,3,9,Entertainment,431.89,Income,Debit Card,"White, Jones and Kim",9c312281-6eb3-4b2c-adfe-c114d603a249
46db4899-e9c5-4231-afd8-c1b6fd42c5b9,2024-05-06,0,5,Rent,1690.37,Expense,Credit Card,"Weeks, Steele and Ortega",71fe837a-9770-4a44-934c-d1e630667757
5f0ee074-3ba7-4ffa-a3e2-cd5ac120633c,2024-01-10,2,1,Rent,653.3,Expense,Bank Transfer,Daniel-Gutierrez,f41525f7-41dc-43c2-a6a7-853669205b45
cbe75a08-1c14-4790-82f7-cddffdef51b4,2024-01-19,4,1,Entertainment,422.73,Income,Credit Card,Lewis-Bell,067469e5-98dd-47fb-b9de-6088a2ce5845
79824b93-05ea-4c28-a671-403a9e271d3a,2024-04-24,2,4,Shopping,194.23,Income,Cash,"Stanley, Diaz and Moore",cc5314bf-1063-456b-aa68-3a94bbcabce1
7044d7c9-9984-49ad-a271-8325bfbfd337,2024-07-15,0,7,Rent,535.28,Expense,Bank Transfer,Jacobson PLC,b8017766-b194-4832-b78a-6bb3712d991c
97b2fa07-2382-415c-bdf8-b562973cc84d,2024-07-05,4,7,Health,198.52,Income,Credit Card,"James, Allen and Davis",c53b28ad-0d30-43ad-953d-d3537f22de0b
0f08dfbf-ef19-48b5-9e87-19a0d10451c4,2024-08-08,3,8,Utilities,352.15,Income,Cash,Nguyen-Buck,7796449b-2c11-455c-845c-1399279aaf20
fa9c869b-4a8c-4afb-a9d1-d6b0094ae54f,2024-05-14,1,5,Health,759.78,Income,Cash,"Cooke, Gibbs and Olson",50a8c955-82eb-41f6-80b9-8f42269c7ba0
e1605344-d628-4d75-ad30-a983a009c37e,2024-07-24,2,7,Entertainment,468.17,Income,Credit Card,Ramos and Sons,ac11aca8-507e-4c51-aa0a-fad244772337
27b90bd4-14e1-4a27-8fe7-614f6f999ee9,2024-09-13,4,9,Health,257.31,Expense,Debit Card,Davis LLC,33aeb462-6940-4b25-bbce-82a332619818
8061b4e8-7dec-485a-95ac-5bd19f6b223a,2024-01-19,4,1,Transport,416.51,Income,Credit Card,Scott-Mooney,788eb946-85d9-4aa0-84e4-21dc3ea50ec4
511f41f6-d210-4d3c-8b35-40053590a9ad,2024-01-14,6,1,Health,33.41,Expense,Credit Card,"Robinson, Fowler and Gonzalez",f89ed151-bb4d-40ae-8ed4-614d3b3ab131
2012a659-bf4b-4750-9ffb-9f7193ec54c6,2024-10-03,3,10,Utilities,328.61,Expense,Cash,"Davis, Richard and Carter",fd03c1ad-3c0d-4d07-82eb-397b4f745311
8b938e68-4747-40cf-8e60-792aa538bfa0,2024-02-19,0,2,Dining,136.68,Expense,Credit Card,"Gibbs, Leonard and Brown",aa8366e9-2fee-473c-bf82-2a5265a08bef
280d77d6-1630-4ff8-a80c-cb8dbe9f4666,2024-05-14,1,5,Dining,334.81,Income,Credit Card,Lucero Group,2cb1fd18-310b-44c0-8f58-2b4736a21dc8
74b3c2d0-cd52-41f5-90cc-2efcb13c1ec7,2024-11-07,3,11,Entertainment,142.32,Income,Credit Card,Johnson-Rocha,716dbf19-57db-4547-8048-b4f2d031d917
673e0f56-f8e0-459b-9b2a-64536aebfebf,2024-05-12,6,5,Transport,258.6,Income,Debit Card,Hester-Strong,755d421e-ec5a-4bfe-acc2-4d2c22ed96c4
d55f6671-b23b-4602-98f7-b48ee6170c96,2024-10-09,2,10,Utilities,305.67,Expense,Bank Transfer,Poole-Shaw,e5009340-1020-42ae-b50f-bd601d5f9412
23d3d9a5-0302-4351-a271-b9a5b187b337,2024-03-15,4,3,Rent,774.92,Expense,Bank Transfer,Sanchez PLC,a8ef46cf-91b6-4755-8834-ec825e12b287
aed27532-8ed3-4fa5-bf98-da2caf59cc76,2024-02-29,3,2,Dining,278.45,Expense,Cash,"Mccarthy, Oliver and Martinez",9b4f116d-f69a-4cc9-9a8f-b64b50350bc5
d8d3af80-0d6f-49f8-9871-d78cece9aeeb,2024-02-27,1,2,Health,167.79,Income,Debit Card,"Walter, Archer and Booth",690d1deb-5c9b-48cd-9f60-69687d5bab17
7257887b-1853-4dc9-9388-3623910c5a3e,2024-06-20,3,6,Utilities,449.0,Income,Debit Card,Bailey and Sons,78300995-5e63-42f8-a2ee-6b8e76d4e212
1aa328bc-de03-4ca3-b7d3-44fabe01dcde,2024-09-26,3,9,Rent,1646.04,Expense,Bank Transfer,Williams LLC,35df4c68-0992-453f-bd8f-d52c53480c91
9c6b72fa-498c-4e6e-b17a-924dbe2e1b5e,2024-11-13,2,11,Health,808.33,Income,Credit Card,Galloway PLC,504f1b83-9b43-4b3d-989f-56a000648e70
339d7d39-f6a1-4c7b-a012-83b270fd921e,2024-06-09,6,6,Groceries,120.32,Expense,Bank Transfer,Hernandez-Jordan,9329e9ec-a3cd-4646-9753-8f5c7a61d48e
dfc332bf-55cd-47fd-b445-c45a13664f7c,2024-03-15,4,3,Shopping,46.69,Income,Debit Card,Henderson Group,41772fda-638b-4f51-8599-54c14e82e48b
32c715f3-e1b3-438d-abed-b7e7ad3f9c0a,2024-02-03,5,2,Rent,1541.09,Income,Bank Transfer,Butler Group,75aec373-ad98-4da3-abd6-9fa29e79e79a
48ff4fbb-b0ed-4a55-bc3e-6d81abfcb382,2024-03-11,0,3,Dining,262.69,Expense,Credit Card,Kelly Inc,3bbe4f6b-15e0-4bb0-994d-1840d8bab604
9163a313-e6e6-4fe8-9fe2-f390a80908a4,2024-09-09,0,9,Groceries,143.69,Expense,Credit Card,Haynes and Sons,d8716437-0005-4964-8f58-bac3465036ff
39f12ba6-7493-4df8-a4a8-09263c934fa2,2024-04-17,2,4,Utilities,370.7,Income,Cash,"Davis, Newman and Sanchez",a199e58f-71a4-4a5f-ac97-c4502eee55c4
244737e7-7e6d-469c-87cc-db204924b7e8,2024-01-21,6,1,Utilities,249.02,Income,Cash,"Rivers, Johnson and Miller",8f00755f-3535-428b-9f59-c206452ad141
fdcdc5e0-9539-4865-8e35-8e8c066136b2,2024-01-05,4,1,Transport,874.06,Expense,Debit Card,Mccarthy Group,eb81fc04-002d-466b-a988-e344d129d527
7e0b7220-d6cc-4dc2-9a29-a160d1a362e5,2024-06-16,6,6,Dining,483.93,Income,Cash,"Smith, Fox and King",cfe73319-a52e-46f4-b169-49a8b183c92f
9f0f3c9a-5b07-474d-8d6b-83e0191b3cd3,2024-05-26,6,5,Utilities,134.41,Income,Debit Card,"Mueller, Wiley and Thomas",44248c20-f79a-4219-a621-6b6705c54a90
1f3e9efe-575f-4187-9524-d7d318f90f21,2024-01-16,1,1,Shopping,477.99,Income,Debit Card,Robertson-Wilson,785a2abe-69c8-4466-b181-f22447366991
0fd79677-51a6-4ac6-8aca-44586064b8b4,2024-08-09,4,8,Utilities,391.44,Expense,Bank Transfer,Clark-Rojas,c028441b-cecf-483b-98c0-be01970e8cc1
c59fa9e2-2203-41ea-9588-65e628bc97c4,2024-10-07,0,10,Dining,550.66,Expense,Cash,Hughes-Beard,ccf5237b-13fd-43ff-8e0b-0ca7283c5bd5
5ff85a88-d615-463f-a8f3-3dd164b8a616,2024-01-08,0,1,Rent,1866.21,Income,Debit Card,Hall-Thompson,339b39a2-7929-488d-886c-aed1c32fa80f
43134fb2-0736-4c11-955c-63f1dfa48664,2024-04-16,1,4,Health,44.77,Income,Debit Card,Shannon and Sons,3247884d-fd33-4a26-9670-8ff72d3c94c2
b67d42cf-d2ee-4483-a381-a238c7f4402e,2024-04-12,4,4,Transport,893.83,Income,Cash,Osborn and Sons,ac871fb3-ab70-4554-9ca0-d1055e764cbf
8dab1d56-6e4a-4966-b296-6a0390aab33d,2024-02-05,0,2,Rent,1767.71,Expense,Debit Card,Hall-Ortega,0b270c2d-fb0e-4dcd-b0c7-392b5e5a445a
f274d6d4-82b9-4daf-8252-3085509736ff,2024-04-02,1,4,Dining,474.38,Income,Cash,Morris and Sons,4df4f7ec-5525-4343-8ce9-317feb464295
72083910-829f-49ba-a3c0-f4e259499d45,2024-09-09,0,9,Transport,786.68,Income,Debit Card,Miller-Brown,fa5871f1-d0ef-436e-9e70-529b4b58ad4c
55bb1bc1-d55f-46c4-8975-58e591aea778,2024-06-25,1,6,Rent,1795.49,Expense,Debit Card,"Brewer, White and Christensen",5c97b6a4-5f90-4386-b7d3-fd09fcf9eb32
8b31c744-0cfd-46f9-9041-ab2b20716180,2024-03-17,6,3,Groceries,167.65,Expense,Credit Card,"Hudson, Tyler and Pearson",b53c499b-9a25-4324-a263-e1cd618819e7
29503cf8-1fb6-4da0-84ba-96eec568a776,2024-01-13,5,1,Utilities,425.75,Income,Credit Card,Hansen-Bernard,5b8cc94a-dfec-482f-9336-e3fb029f550e
5ed42695-4467-4555-9d73-3d3bd43357da,2024-09-04,2,9,Shopping,422.48,Income,Credit Card,Nelson-Flores,eb12db7c-bb6b-42e1-9a37-202b56b18d1d
741c065d-6267-482a-8ceb-e96989973278,2024-07-26,4,7,Shopping,210.88,Expense,Credit Card,"Ford, Marshall and Cameron",3158c1af-e150-4b32-923e-49d25b682319
2d86159b-aaca-4c3e-9acc-ebcc9622907a,2024-04-14,6,4,Utilities,348.01,Expense,Debit Card,Mendez PLC,b65e16fc-9f8d-4602-833d-38f12484a5d2
49d2c62a-3072-4b4d-b204-66684d99b394,2024-01-23,1,1,Rent,988.78,Expense,Credit Card,"Clark, Barton and Thompson",93eb3046-02fe-4f9b-89de-f0b9e7c7d02b
6b2ea401-86fa-4d14-97cc-d0dc42bc1c82,2024-06-14,4,6,Groceries,182.52,Income,Bank Transfer,Ross and Sons,70b4fe34-e2a0-4661-b772-a8c5702b8c2f
4a041474-cc58-46ba-9996-d86132f11e8c,2024-08-10,5,8,Rent,1034.39,Income,Credit Card,"Carpenter, Smith and Smith",d365b43d-0257-4055-9876-4d449dfecd3b
c7acb6ed-ef35-42af-a3b3-2c61002fc956,2024-09-02,0,9,Dining,784.38,Expense,Credit Card,Carlson-Thompson,86227e06-a347-4cd2-a786-60bc1cd70fe0
a795c7ca-8ef1-401c-9cc2-fac845574b07,2024-01-19,4,1,Health,412.05,Income,Credit Card,"Lawrence, Mercado and Mills",97839ad5-64ed-4bba-9f65-69d73f06fe52
aac6cc2e-ccaf-4899-956e-e6ac92a799fd,2024-06-28,4,6,Transport,849.07,Expense,Bank Transfer,Jackson Inc,2733de87-5671-4a2b-bf9d-9ea9c5081417
81ccf16b-f0be-4698-9736-e2746f909774,2024-11-04,0,11,Utilities,444.15,Expense,Debit Card,Chandler Ltd,b4cbc36a-6d1e-4ef9-8b6f-927085357586
058b241b-290e-4c74-afbe-6d88df50217f,2024-04-20,5,4,Health,279.63,Income,Cash,Pope-Wright,2688488c-eb51-4ba9-af1e-272cd4a52d3c
eba500e1-9c1e-40d1-86cc-9b5d1a25f228,2024-02-24,5,2,Dining,569.55,Income,Bank Transfer,"Roberts, Hamilton and Dunn",3992f707-e277-48a3-8408-b703e49247f6
af42a2af-0623-4736-8246-4fc420169ffe,2024-05-14,1,5,Transport,696.91,Expense,Credit Card,Gardner-Gray,2e018db7-c2b4-4041-91a5-7f2f7b91defe
d29c69fb-ef71-4554-aae1-79c639d24e2d,2024-01-15,0,1,Transport,304.09,Income,Credit Card,Ramirez and Sons,557d54e8-a10a-4131-9c48-0bd5ac336934
22b60bb1-8fd3-4aba-9d05-72b013a4053a,2024-05-13,0,5,Shopping,902.24,Expense,Cash,Brown Ltd,7ff1ad5d-e370-4493-a43c-8d6d6c82dcc9
31c1232e-e40f-4102-a7c3-986a2da30120,2024-11-03,6,11,Shopping,603.19,Income,Debit Card,"Hernandez, Flores and Villa",7c320150-067a-4281-900f-e7c72bbe78ce
12f35407-7ce4-48d0-a9b9-1662fd8cb340,2024-03-10,6,3,Groceries,181.93,Expense,Bank Transfer,"Johnson, Lawrence and Scott",cf451ad7-a659-4ea0-ab5d-ff72dd1b5491
b7433922-af53-49c9-a803-b16fe490f74f,2024-08-20,1,8,Utilities,144.51,Expense,Credit Card,"Henry, George and Jensen",87fa2206-d558-41c4-a57f-3464c40c2f2e
2aa11c06-0b09-43cd-8b48-6084dc79d1d8,2024-10-04,4,10,Health,420.8,Income,Debit Card,Perry-Larsen,ccc33473-b7fc-4a7e-ba4d-556d2075626f
f26702c3-2801-4869-bb60-9c75659eb5d6,2024-06-21,4,6,Transport,790.25,Income,Credit Card,"Leonard, Whitaker and Lamb",7f62cd9a-f07b-48ce-9531-d871862d872f
d66d460c-e21f-45ff-954f-2297b3cd26e5,2024-04-22,0,4,Rent,555.88,Income,Credit Card,Galvan Ltd,5da93d1f-66f6-4f6b-9dbc-70a142aea05c
4e66a668-bbac-4ca7-bf20-409161f90eba,2024-07-15,0,7,Shopping,368.52,Expense,Debit Card,Reese-Henry,67960e68-2e37-4d7b-bf6e-b7d68a72f4f7
997fc13b-9a63-432d-824d-5e9d2b884edb,2024-09-17,1,9,Utilities,355.68,Income,Debit Card,Torres LLC,4e9c7735-13bc-4b7c-8f35-c603312d51c3
6af02cc5-d926-402b-be81-c0168dfeda12,2024-03-15,4,3,Rent,1816.54,Income,Bank Transfer,Frank Group,6bc740cc-7590-4f54-8dd6-9260d418e87b
93197351-c748-411e-bd81-f3b6f96e7a22,2024-04-29,0,4,Entertainment,276.75,Income,Debit Card,Rivera LLC,586053d5-47f2-4a1a-a06b-77b3a092afae
2dade2a8-b87f-439c-a2d2-8d65d692e677,2024-08-06,1,8,Health,910.86,Income,Bank Transfer,Vega and Sons,bca41a95-406c-4827-b1f2-75266f85822d
09ad08e3-975a-4cf2-94e9-f5eef08c1a58,2024-09-10,1,9,Shopping,908.8,Expense,Bank Transfer,"Clark, Smith and Smith",abb67382-154e-4e56-827c-0508f362ad1f
128992c9-eb28-4a0b-a47d-6191fb9ecce4,2024-01-16,1,1,Entertainment,445.05,Income,Bank Transfer,Thompson PLC,6076beb8-183f-4967-be8a-cb525566c83b
b8e6765f-8573-4c81-b57e-2025d4f95f22,2024-08-09,4,8,Utilities,67.62,Income,Bank Transfer,Hamilton Group,0bd430a9-220c-414f-b771-45de48176c0f
206b0db4-f1f5-4df9-b561-e8e813a334fd,2024-07-30,1,7,Rent,1362.55,Income,Bank Transfer,Curry and Sons,60c3d727-bf43-40f4-9dd3-c27617ab8d01
2058f28d-4d91-4070-b8eb-7164d942e6df,2024-07-19,4,7,Transport,826.81,Expense,Debit Card,Patton and Sons,85e83905-21c8-4fad-9d46-60638b2eaa12
80c0c051-d1d5-40ac-9ab2-f374ca230cb5,2024-03-14,3,3,Entertainment,991.4,Income,Debit Card,Phillips-Krueger,fc2d3687-911c-4a44-a926-37e0cde05999
24bb15e5-481e-4fbe-9320-321af5e18f12,2024-11-10,6,11,Utilities,327.29,Income,Credit Card,Deleon-Davila,4f0cd9b4-60f0-4061-aa54-adf0201f6992
af17fb3b-b18a-4d71-9afc-dfb777ae803d,2024-08-24,5,8,Entertainment,309.55,Income,Debit Card,"Jones, Potts and Chambers",724cb3a7-ea83-4c3e-8dd2-cfe6ca2ee28b
77afca1c-1dab-4701-ad67-3f184c549718,2024-02-01,3,2,Health,145.07,Income,Debit Card,"Wilson, Palmer and Garcia",b32ee8a4-0fdc-4922-a662-70fa5cd55572
cfdd4299-12ea-4ac3-8846-f5e89a962559,2024-10-24,3,10,Health,315.87,Expense,Cash,"Spencer, Palmer and Gibson",825aa803-1b98-4d34-a467-755d6ce8c3a1
33321ce0-f69c-4e70-9b87-4cf83537f34b,2024-01-12,4,1,Shopping,795.65,Income,Cash,Jenkins and Sons,ff8c3d0b-5735-4dc7-bad9-b6005e3b640a
57b969a8-6fa2-400c-b872-144d35f5c158,2024-03-28,3,3,Transport,572.23,Income,Credit Card,"Payne, Underwood and Barrett",efaf272d-69b7-4cc7-a8f5-8d016109234e
07dad02f-9802-4842-9c8c-153926fab178,2024-09-27,4,9,Entertainment,382.18,Expense,Credit Card,Martinez and Sons,ef1c3d70-7872-4ea0-8b14-54fc7c255d7e
ffb3556c-6fed-4ebd-9d36-a1569d0dbb4b,2024-08-26,0,8,Entertainment,170.36,Income,Bank Transfer,Cummings Group,b6520f0a-a855-4a06-80d2-c723b6d067c9
b10f0863-3664-45bd-91ad-2082493273e9,2024-03-09,5,3,Dining,295.92,Expense,Bank Transfer,"Anderson, Hernandez and Stone",8b6e0db8-de03-4a48-8f06-eb099f1f7de5
